Export File Created with QBlade v0.96 64bit on 09.07.2020 at 17:00:05
_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.14 6panel,_TSR4.5 solidity=0.14 6panel,
Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],
3.50000e+02,-3.38466e+00,3.50000e+02,-3.85261e+00,
3.55000e+02,-2.89873e+00,3.55000e+02,-3.33674e+00,
0.00000e+00,-2.13981e+00,0.00000e+00,-2.71144e+00,
5.00000e+00,-1.33328e+00,5.00000e+00,-2.01613e+00,
1.00000e+01,-5.06214e-01,1.00000e+01,-1.20986e+00,
1.50000e+01,3.68642e-01,1.50000e+01,-3.95785e-01,
2.00000e+01,1.26557e+00,2.00000e+01,4.39929e-01,
2.50000e+01,2.03263e+00,2.50000e+01,1.27460e+00,
3.00000e+01,2.77704e+00,3.00000e+01,2.02461e+00,
3.50000e+01,3.50668e+00,3.50000e+01,2.73597e+00,
4.00000e+01,4.25221e+00,4.00000e+01,3.42909e+00,
4.50000e+01,5.01189e+00,4.50000e+01,4.12494e+00,
5.00000e+01,5.73397e+00,5.00000e+01,4.82341e+00,
5.50000e+01,6.39408e+00,5.50000e+01,5.49123e+00,
6.00000e+01,7.01696e+00,6.00000e+01,6.10434e+00,
6.50000e+01,7.58638e+00,6.50000e+01,6.66248e+00,
7.00000e+01,8.09950e+00,7.00000e+01,7.16468e+00,
7.50000e+01,8.55294e+00,7.50000e+01,7.60972e+00,
8.00000e+01,8.94044e+00,8.00000e+01,7.99159e+00,
8.50000e+01,9.25792e+00,8.50000e+01,8.29912e+00,
9.00000e+01,9.49693e+00,9.00000e+01,8.52797e+00,
9.50000e+01,9.65686e+00,9.50000e+01,8.67330e+00,
1.00000e+02,9.72797e+00,1.00000e+02,8.73445e+00,
1.05000e+02,9.70742e+00,1.05000e+02,8.70320e+00,
1.10000e+02,9.58938e+00,1.10000e+02,8.57496e+00,
1.15000e+02,9.36907e+00,1.15000e+02,8.34391e+00,
1.20000e+02,9.04511e+00,1.20000e+02,8.00669e+00,
1.25000e+02,8.61263e+00,1.25000e+02,7.56254e+00,
1.30000e+02,8.06634e+00,1.30000e+02,7.00420e+00,
1.35000e+02,7.40471e+00,1.35000e+02,6.33158e+00,
1.40000e+02,6.62136e+00,1.40000e+02,5.54898e+00,
1.45000e+02,5.73605e+00,1.45000e+02,4.65342e+00,
1.50000e+02,4.75986e+00,1.50000e+02,3.66421e+00,
1.55000e+02,3.67552e+00,1.55000e+02,2.66957e+00,
1.60000e+02,2.55931e+00,1.60000e+02,1.64257e+00,
1.65000e+02,1.46959e+00,1.65000e+02,5.17087e-01,
1.70000e+02,2.84396e-01,1.70000e+02,-7.25370e-01,
1.75000e+02,-9.85694e-01,1.75000e+02,-1.96327e+00,
1.80000e+02,-2.27235e+00,1.80000e+02,-3.19833e+00,
1.85000e+02,-3.39747e+00,1.85000e+02,-4.39120e+00,
1.90000e+02,-4.46754e+00,1.90000e+02,-5.29681e+00,
1.95000e+02,-5.57474e+00,1.95000e+02,-6.07387e+00,
2.00000e+02,-6.45692e+00,2.00000e+02,-6.54029e+00,
2.05000e+02,-7.03236e+00,2.05000e+02,-6.42173e+00,
2.10000e+02,-7.21627e+00,2.10000e+02,-6.10499e+00,
2.15000e+02,-6.96489e+00,2.15000e+02,-7.06725e+00,
2.20000e+02,-8.12210e+00,2.20000e+02,-7.87969e+00,
2.25000e+02,-9.23993e+00,2.25000e+02,-7.75774e+00,
2.30000e+02,-9.42362e+00,2.30000e+02,-7.54209e+00,
2.35000e+02,-9.41626e+00,2.35000e+02,-7.93011e+00,
2.40000e+02,-1.01415e+01,2.40000e+02,-9.07119e+00,
2.45000e+02,-1.04199e+01,2.45000e+02,-9.85578e+00,
2.50000e+02,-9.05637e+00,2.50000e+02,-1.00176e+01,
2.55000e+02,-1.08748e+01,2.55000e+02,-9.91007e+00,
2.60000e+02,-1.11425e+01,2.60000e+02,-9.67044e+00,
2.65000e+02,-1.14254e+01,2.65000e+02,-9.39813e+00,
2.70000e+02,-1.11171e+01,2.70000e+02,-9.30129e+00,
2.75000e+02,-1.04599e+01,2.75000e+02,-9.47606e+00,
2.80000e+02,-9.79630e+00,2.80000e+02,-9.86350e+00,
2.85000e+02,-9.39500e+00,2.85000e+02,-1.03825e+01,
2.90000e+02,-9.13529e+00,2.90000e+02,-9.92535e+00,
2.95000e+02,-9.06650e+00,2.95000e+02,-8.09463e+00,
3.00000e+02,-8.47354e+00,3.00000e+02,-7.48412e+00,
3.05000e+02,-7.37811e+00,3.05000e+02,-8.06237e+00,
3.10000e+02,-7.44038e+00,3.10000e+02,-6.53634e+00,
3.15000e+02,-7.51705e+00,3.15000e+02,-5.44769e+00,
3.20000e+02,-5.44586e+00,3.20000e+02,-5.91979e+00,
3.25000e+02,-5.93582e+00,3.25000e+02,-4.83198e+00,
3.30000e+02,-5.64048e+00,3.30000e+02,-4.33836e+00,
3.35000e+02,-5.30868e+00,3.35000e+02,-5.28648e+00,
3.40000e+02,-4.43194e+00,3.40000e+02,-4.65683e+00,
3.45000e+02,-4.25652e+00,3.45000e+02,-4.29317e+00,
3.50000e+02,-3.42593e+00,3.50000e+02,-3.84605e+00,
3.55000e+02,-2.92430e+00,3.55000e+02,-3.34891e+00,
0.00000e+00,-2.17119e+00,0.00000e+00,-2.71604e+00,
5.00000e+00,-1.35181e+00,5.00000e+00,-2.03230e+00,
1.00000e+01,-5.25533e-01,1.00000e+01,-1.23086e+00,
1.50000e+01,3.48332e-01,1.50000e+01,-4.25278e-01,
2.00000e+01,1.25679e+00,2.00000e+01,4.05945e-01,
2.50000e+01,2.02675e+00,2.50000e+01,1.24257e+00,
3.00000e+01,2.77207e+00,3.00000e+01,2.00039e+00,
3.50000e+01,3.50348e+00,3.50000e+01,2.72296e+00,
4.00000e+01,4.25024e+00,4.00000e+01,3.42198e+00,
4.50000e+01,5.01120e+00,4.50000e+01,4.11675e+00,
5.00000e+01,5.73397e+00,5.00000e+01,4.81326e+00,
5.50000e+01,6.39507e+00,5.50000e+01,5.47786e+00,
6.00000e+01,7.02245e+00,6.00000e+01,6.08849e+00,
6.50000e+01,7.59013e+00,6.50000e+01,6.64489e+00,
7.00000e+01,8.10351e+00,7.00000e+01,7.14623e+00,
7.50000e+01,8.55832e+00,7.50000e+01,7.59497e+00,
8.00000e+01,8.94641e+00,8.00000e+01,7.97362e+00,
8.50000e+01,9.26299e+00,8.50000e+01,8.28169e+00,
9.00000e+01,9.50300e+00,9.00000e+01,8.50897e+00,
9.50000e+01,9.66247e+00,9.50000e+01,8.65572e+00,
1.00000e+02,9.73410e+00,1.00000e+02,8.71549e+00,
1.05000e+02,9.71443e+00,1.05000e+02,8.68307e+00,
1.10000e+02,9.59778e+00,1.10000e+02,8.55266e+00,
1.15000e+02,9.37921e+00,1.15000e+02,8.32042e+00,
1.20000e+02,9.05315e+00,1.20000e+02,7.98156e+00,
1.25000e+02,8.62198e+00,1.25000e+02,7.53028e+00,
1.30000e+02,8.07599e+00,1.30000e+02,6.96832e+00,
1.35000e+02,7.41013e+00,1.35000e+02,6.29197e+00,
1.40000e+02,6.63296e+00,1.40000e+02,5.51144e+00,
1.45000e+02,5.74632e+00,1.45000e+02,4.61449e+00,
1.50000e+02,4.76479e+00,1.50000e+02,3.64404e+00,
1.55000e+02,3.68182e+00,1.55000e+02,2.63964e+00,
1.60000e+02,2.56126e+00,1.60000e+02,1.60617e+00,
1.65000e+02,1.46556e+00,1.65000e+02,4.92668e-01,
1.70000e+02,2.86759e-01,1.70000e+02,-7.49013e-01,
1.75000e+02,-9.83930e-01,1.75000e+02,-2.00663e+00,
1.80000e+02,-2.27276e+00,1.80000e+02,-3.16688e+00,
1.85000e+02,-3.40077e+00,1.85000e+02,-4.27538e+00,
1.90000e+02,-4.47500e+00,1.90000e+02,-5.24206e+00,
1.95000e+02,-5.58960e+00,1.95000e+02,-6.02852e+00,
2.00000e+02,-6.48457e+00,2.00000e+02,-6.49008e+00,
2.05000e+02,-7.07783e+00,2.05000e+02,-6.39030e+00,
2.10000e+02,-7.30167e+00,2.10000e+02,-6.25353e+00,
2.15000e+02,-7.23153e+00,2.15000e+02,-7.21840e+00,
2.20000e+02,-8.46791e+00,2.20000e+02,-7.83586e+00,
2.25000e+02,-9.36723e+00,2.25000e+02,-7.76694e+00,
2.30000e+02,-9.50775e+00,2.30000e+02,-7.57629e+00,
2.35000e+02,-9.97422e+00,2.35000e+02,-7.85148e+00,
2.40000e+02,-1.05120e+01,2.40000e+02,-9.61262e+00,
2.45000e+02,-9.55071e+00,2.45000e+02,-1.00591e+01,
2.50000e+02,-7.96292e+00,2.50000e+02,-9.65514e+00,
2.55000e+02,-9.30949e+00,2.55000e+02,-9.97326e+00,
2.60000e+02,-1.04979e+01,2.60000e+02,-1.02501e+01,
2.65000e+02,-1.16224e+01,2.65000e+02,-1.01991e+01,
2.70000e+02,-1.16950e+01,2.70000e+02,-9.85102e+00,
2.75000e+02,-1.05629e+01,2.75000e+02,-9.61049e+00,
2.80000e+02,-9.64127e+00,2.80000e+02,-9.56290e+00,
2.85000e+02,-9.27005e+00,2.85000e+02,-9.56290e+00,
2.90000e+02,-9.03660e+00,2.90000e+02,-8.85905e+00,
2.95000e+02,-8.82742e+00,2.95000e+02,-7.24926e+00,
3.00000e+02,-8.54562e+00,3.00000e+02,-7.04691e+00,
3.05000e+02,-7.47405e+00,3.05000e+02,-7.02112e+00,
3.10000e+02,-7.36703e+00,3.10000e+02,-5.44665e+00,
3.15000e+02,-7.54450e+00,3.15000e+02,-5.86120e+00,
3.20000e+02,-5.44830e+00,3.20000e+02,-6.33228e+00,
3.25000e+02,-5.91917e+00,3.25000e+02,-5.16555e+00,
3.30000e+02,-5.62265e+00,3.30000e+02,-4.43281e+00,
3.35000e+02,-5.27217e+00,3.35000e+02,-5.25315e+00,
3.40000e+02,-4.44002e+00,3.40000e+02,-4.69383e+00,
3.45000e+02,-4.30753e+00,3.45000e+02,-4.26834e+00,
3.50000e+02,-3.38397e+00,3.50000e+02,-3.83670e+00,
3.55000e+02,-2.90077e+00,3.55000e+02,-3.35907e+00,
0.00000e+00,-2.14045e+00,0.00000e+00,-2.71870e+00,
5.00000e+00,-1.32661e+00,5.00000e+00,-2.03148e+00,
1.00000e+01,-4.99906e-01,1.00000e+01,-1.22195e+00,
1.50000e+01,3.67902e-01,1.50000e+01,-4.14729e-01,
2.00000e+01,1.25795e+00,2.00000e+01,4.20237e-01,
2.50000e+01,2.02991e+00,2.50000e+01,1.25915e+00,
3.00000e+01,2.77608e+00,3.00000e+01,2.01587e+00,
3.50000e+01,3.50844e+00,3.50000e+01,2.73815e+00,
4.00000e+01,4.25597e+00,4.00000e+01,3.43244e+00,
4.50000e+01,5.01709e+00,4.50000e+01,4.12311e+00,
5.00000e+01,5.73941e+00,5.00000e+01,4.82006e+00,
5.50000e+01,6.40000e+00,5.50000e+01,5.48795e+00,
6.00000e+01,7.02677e+00,6.00000e+01,6.10201e+00,
6.50000e+01,7.59379e+00,6.50000e+01,6.66102e+00,
7.00000e+01,8.10659e+00,7.00000e+01,7.16367e+00,
7.50000e+01,8.55982e+00,7.50000e+01,7.61296e+00,
8.00000e+01,8.94734e+00,8.00000e+01,7.99191e+00,
8.50000e+01,9.26493e+00,8.50000e+01,8.29915e+00,
9.00000e+01,9.50428e+00,9.00000e+01,8.52769e+00,
9.50000e+01,9.66458e+00,9.50000e+01,8.67464e+00,
1.00000e+02,9.73664e+00,1.00000e+02,8.73401e+00,
1.05000e+02,9.71636e+00,1.05000e+02,8.70025e+00,
1.10000e+02,9.59866e+00,1.10000e+02,8.56889e+00,
1.15000e+02,9.37938e+00,1.15000e+02,8.33411e+00,
1.20000e+02,9.05484e+00,1.20000e+02,7.99258e+00,
1.25000e+02,8.62169e+00,1.25000e+02,7.53967e+00,
1.30000e+02,8.07437e+00,1.30000e+02,6.97491e+00,
1.35000e+02,7.40587e+00,1.35000e+02,6.30094e+00,
1.40000e+02,6.62784e+00,1.40000e+02,5.51424e+00,
1.45000e+02,5.73976e+00,1.45000e+02,4.61353e+00,
1.50000e+02,4.75675e+00,1.50000e+02,3.61852e+00,
1.55000e+02,3.67206e+00,1.55000e+02,2.61788e+00,
1.60000e+02,2.55447e+00,1.60000e+02,1.57532e+00,
1.65000e+02,1.46351e+00,1.65000e+02,4.43401e-01,
1.70000e+02,2.76092e-01,1.70000e+02,-7.95981e-01,
1.75000e+02,-9.96687e-01,1.75000e+02,-2.04972e+00,
1.80000e+02,-2.28546e+00,1.80000e+02,-3.21072e+00,
1.85000e+02,-3.40725e+00,1.85000e+02,-4.35379e+00,
1.90000e+02,-4.47637e+00,1.90000e+02,-5.36419e+00,
1.95000e+02,-5.59190e+00,1.95000e+02,-6.27537e+00,
2.00000e+02,-6.48653e+00,2.00000e+02,-6.92524e+00,
2.05000e+02,-7.06725e+00,2.05000e+02,-6.22218e+00,
2.10000e+02,-7.28122e+00,2.10000e+02,-6.29486e+00,
2.15000e+02,-7.26846e+00,2.15000e+02,-7.25112e+00,
2.20000e+02,-8.50631e+00,2.20000e+02,-7.82895e+00,
2.25000e+02,-9.27140e+00,2.25000e+02,-7.54086e+00,
2.30000e+02,-9.24663e+00,2.30000e+02,-6.85728e+00,
2.35000e+02,-9.33081e+00,2.35000e+02,-8.22075e+00,
2.40000e+02,-1.02462e+01,2.40000e+02,-1.05147e+01,
2.45000e+02,-1.10037e+01,2.45000e+02,-1.02862e+01,
2.50000e+02,-9.83088e+00,2.50000e+02,-9.85946e+00,
2.55000e+02,-1.00359e+01,2.55000e+02,-1.01255e+01,
2.60000e+02,-1.06483e+01,2.60000e+02,-1.04232e+01,
2.65000e+02,-1.13184e+01,2.65000e+02,-1.06384e+01,
2.70000e+02,-1.08175e+01,2.70000e+02,-1.03623e+01,
2.75000e+02,-1.03378e+01,2.75000e+02,-1.01135e+01,
2.80000e+02,-9.93627e+00,2.80000e+02,-9.88769e+00,
2.85000e+02,-9.58112e+00,2.85000e+02,-1.04220e+01,
2.90000e+02,-9.28628e+00,2.90000e+02,-9.75841e+00,
2.95000e+02,-9.10557e+00,2.95000e+02,-7.78935e+00,
3.00000e+02,-8.53975e+00,3.00000e+02,-7.65935e+00,
3.05000e+02,-7.08366e+00,3.05000e+02,-7.54358e+00,
3.10000e+02,-7.30582e+00,3.10000e+02,-5.22401e+00,
3.15000e+02,-7.44371e+00,3.15000e+02,-5.71994e+00,
3.20000e+02,-5.47964e+00,3.20000e+02,-5.87588e+00,
3.25000e+02,-5.91867e+00,3.25000e+02,-4.89604e+00,
3.30000e+02,-5.62421e+00,3.30000e+02,-4.28864e+00,
3.35000e+02,-5.28611e+00,3.35000e+02,-5.20716e+00,
3.40000e+02,-4.44758e+00,3.40000e+02,-4.63420e+00,
3.45000e+02,-4.30938e+00,3.45000e+02,-4.23471e+00,
3.50000e+02,-3.38520e+00,3.50000e+02,-3.81229e+00,
3.55000e+02,-2.89955e+00,3.55000e+02,-3.34273e+00,
0.00000e+00,-2.14042e+00,0.00000e+00,-2.70962e+00,
5.00000e+00,-1.32677e+00,5.00000e+00,-2.02666e+00,
1.00000e+01,-4.99791e-01,1.00000e+01,-1.22121e+00,
1.50000e+01,3.67999e-01,1.50000e+01,-4.20384e-01,
2.00000e+01,1.25649e+00,2.00000e+01,4.08244e-01,
2.50000e+01,2.03026e+00,2.50000e+01,1.25376e+00,
3.00000e+01,2.77629e+00,3.00000e+01,2.03468e+00,
3.50000e+01,3.50750e+00,3.50000e+01,2.76163e+00,
4.00000e+01,4.25326e+00,4.00000e+01,3.45463e+00,
4.50000e+01,5.01575e+00,4.50000e+01,4.14410e+00,
5.00000e+01,5.73771e+00,5.00000e+01,4.83894e+00,
5.50000e+01,6.39771e+00,5.50000e+01,5.50578e+00,
6.00000e+01,7.02517e+00,6.00000e+01,6.11588e+00,
6.50000e+01,7.59256e+00,6.50000e+01,6.67071e+00,
7.00000e+01,8.10458e+00,7.00000e+01,7.17657e+00,
7.50000e+01,8.55855e+00,7.50000e+01,7.62411e+00,
8.00000e+01,8.94589e+00,8.00000e+01,8.00078e+00,
8.50000e+01,9.26209e+00,8.50000e+01,8.30807e+00,
9.00000e+01,9.50069e+00,9.00000e+01,8.53611e+00,
9.50000e+01,9.66039e+00,9.50000e+01,8.68292e+00,
1.00000e+02,9.73161e+00,1.00000e+02,8.74371e+00,
1.05000e+02,9.71172e+00,1.05000e+02,8.70996e+00,
1.10000e+02,9.59433e+00,1.10000e+02,8.57924e+00,
1.15000e+02,9.37528e+00,1.15000e+02,8.34514e+00,
1.20000e+02,9.04982e+00,1.20000e+02,8.00671e+00,
1.25000e+02,8.61786e+00,1.25000e+02,7.55746e+00,
1.30000e+02,8.07176e+00,1.30000e+02,6.99500e+00,
1.35000e+02,7.40530e+00,1.35000e+02,6.32503e+00,
1.40000e+02,6.62201e+00,1.40000e+02,5.54389e+00,
1.45000e+02,5.73432e+00,1.45000e+02,4.63973e+00,
1.50000e+02,4.75839e+00,1.50000e+02,3.65253e+00,
1.55000e+02,3.67267e+00,1.55000e+02,2.65372e+00,
1.60000e+02,2.55294e+00,1.60000e+02,1.61560e+00,
1.65000e+02,1.46359e+00,1.65000e+02,4.70505e-01,
1.70000e+02,2.75969e-01,1.70000e+02,-7.98667e-01,
1.75000e+02,-9.96028e-01,1.75000e+02,-2.07402e+00,
1.80000e+02,-2.28373e+00,1.80000e+02,-3.26635e+00,
1.85000e+02,-3.40822e+00,1.85000e+02,-4.38070e+00,
1.90000e+02,-4.48121e+00,1.90000e+02,-5.32365e+00,
1.95000e+02,-5.58700e+00,1.95000e+02,-6.11398e+00,
2.00000e+02,-6.46408e+00,2.00000e+02,-6.54138e+00,
2.05000e+02,-7.03358e+00,2.05000e+02,-6.41287e+00,
2.10000e+02,-7.20209e+00,2.10000e+02,-6.21321e+00,
2.15000e+02,-7.15141e+00,2.15000e+02,-7.13284e+00,
2.20000e+02,-8.42327e+00,2.20000e+02,-7.70841e+00,
2.25000e+02,-9.17651e+00,2.25000e+02,-7.56779e+00,
2.30000e+02,-9.13140e+00,2.30000e+02,-7.28810e+00,
2.35000e+02,-9.17425e+00,2.35000e+02,-7.73538e+00,
2.40000e+02,-1.03007e+01,2.40000e+02,-8.83390e+00,
2.45000e+02,-1.17043e+01,2.45000e+02,-9.43028e+00,
2.50000e+02,-1.09331e+01,2.50000e+02,-9.67611e+00,
2.55000e+02,-1.01532e+01,2.55000e+02,-9.85470e+00,
2.60000e+02,-1.03943e+01,2.60000e+02,-9.99074e+00,
2.65000e+02,-1.13855e+01,2.65000e+02,-1.00217e+01,
2.70000e+02,-1.09402e+01,2.70000e+02,-9.85513e+00,
2.75000e+02,-1.04083e+01,2.75000e+02,-9.67248e+00,
2.80000e+02,-9.81631e+00,2.80000e+02,-9.61400e+00,
2.85000e+02,-9.48950e+00,2.85000e+02,-1.00008e+01,
2.90000e+02,-9.22822e+00,2.90000e+02,-1.01287e+01,
2.95000e+02,-9.08775e+00,2.95000e+02,-8.91240e+00,
3.00000e+02,-8.78480e+00,3.00000e+02,-7.74732e+00,
3.05000e+02,-7.46249e+00,3.05000e+02,-7.48541e+00,
3.10000e+02,-7.35671e+00,3.10000e+02,-5.55646e+00,
3.15000e+02,-7.47741e+00,3.15000e+02,-5.95670e+00,
3.20000e+02,-5.46515e+00,3.20000e+02,-6.23163e+00,
3.25000e+02,-5.96241e+00,3.25000e+02,-5.16685e+00,
3.30000e+02,-5.65466e+00,3.30000e+02,-4.40509e+00,
3.35000e+02,-5.31633e+00,3.35000e+02,-5.15569e+00,
3.40000e+02,-4.46696e+00,3.40000e+02,-4.58020e+00,
3.45000e+02,-4.32502e+00,3.45000e+02,-4.22559e+00,
3.50000e+02,-3.39602e+00,3.50000e+02,-3.82819e+00,
3.55000e+02,-2.90726e+00,3.55000e+02,-3.35262e+00,
0.00000e+00,-2.15009e+00,0.00000e+00,-2.71103e+00,
5.00000e+00,-1.33574e+00,5.00000e+00,-2.01069e+00,
1.00000e+01,-5.08526e-01,1.00000e+01,-1.20170e+00,
1.50000e+01,3.58412e-01,1.50000e+01,-4.00384e-01,
2.00000e+01,1.24729e+00,2.00000e+01,4.30660e-01,
2.50000e+01,2.02038e+00,2.50000e+01,1.26611e+00,
3.00000e+01,2.76717e+00,3.00000e+01,2.02065e+00,
3.50000e+01,3.49803e+00,3.50000e+01,2.74195e+00,
4.00000e+01,4.24441e+00,4.00000e+01,3.43971e+00,
4.50000e+01,5.00852e+00,4.50000e+01,4.13171e+00,
5.00000e+01,5.72926e+00,5.00000e+01,4.82848e+00,
5.50000e+01,6.39119e+00,5.50000e+01,5.49473e+00,
6.00000e+01,7.01874e+00,6.00000e+01,6.10720e+00,
6.50000e+01,7.58617e+00,6.50000e+01,6.66324e+00,
7.00000e+01,8.09898e+00,7.00000e+01,7.16780e+00,
7.50000e+01,8.55230e+00,7.50000e+01,7.61197e+00,
8.00000e+01,8.93892e+00,8.00000e+01,7.99053e+00,
8.50000e+01,9.25572e+00,8.50000e+01,8.29533e+00,
9.00000e+01,9.49540e+00,9.00000e+01,8.52178e+00,
9.50000e+01,9.65510e+00,9.50000e+01,8.66886e+00,
1.00000e+02,9.72619e+00,1.00000e+02,8.72871e+00,
1.05000e+02,9.70507e+00,1.05000e+02,8.69530e+00,
1.10000e+02,9.58714e+00,1.10000e+02,8.56476e+00,
1.15000e+02,9.36784e+00,1.15000e+02,8.33008e+00,
1.20000e+02,9.04230e+00,1.20000e+02,7.98789e+00,
1.25000e+02,8.60857e+00,1.25000e+02,7.53530e+00,
1.30000e+02,8.05963e+00,1.30000e+02,6.96914e+00,
1.35000e+02,7.39321e+00,1.35000e+02,6.29441e+00,
1.40000e+02,6.61047e+00,1.40000e+02,5.50600e+00,
1.45000e+02,5.72241e+00,1.45000e+02,4.60590e+00,
1.50000e+02,4.74582e+00,1.50000e+02,3.60894e+00,
1.55000e+02,3.66189e+00,1.55000e+02,2.60337e+00,
1.60000e+02,2.54551e+00,1.60000e+02,1.56482e+00,
1.65000e+02,1.44241e+00,1.65000e+02,4.31751e-01,
1.70000e+02,2.65824e-01,1.70000e+02,-8.03163e-01,
1.75000e+02,-1.00264e+00,1.75000e+02,-2.05806e+00,
1.80000e+02,-2.28957e+00,1.80000e+02,-3.21892e+00,
1.85000e+02,-3.41460e+00,1.85000e+02,-4.33245e+00,
1.90000e+02,-4.49246e+00,1.90000e+02,-5.28343e+00,
1.95000e+02,-5.60421e+00,1.95000e+02,-6.06203e+00,
2.00000e+02,-6.48218e+00,2.00000e+02,-6.47960e+00,
2.05000e+02,-7.05328e+00,2.05000e+02,-6.33062e+00,
2.10000e+02,-7.22429e+00,2.10000e+02,-6.23872e+00,
2.15000e+02,-7.17727e+00,2.15000e+02,-7.21963e+00,
2.20000e+02,-8.42638e+00,2.20000e+02,-7.67669e+00,
2.25000e+02,-9.16235e+00,2.25000e+02,-7.51792e+00,
2.30000e+02,-9.10121e+00,2.30000e+02,-7.22200e+00,
2.35000e+02,-9.09241e+00,2.35000e+02,-7.43762e+00,
2.40000e+02,-1.00680e+01,2.40000e+02,-8.68043e+00,
2.45000e+02,-1.07634e+01,2.45000e+02,-9.67940e+00,
2.50000e+02,-9.01296e+00,2.50000e+02,-1.01294e+01,
2.55000e+02,-9.27111e+00,2.55000e+02,-1.03083e+01,
2.60000e+02,-1.02310e+01,2.60000e+02,-1.03735e+01,
2.65000e+02,-1.14663e+01,2.65000e+02,-1.02542e+01,
2.70000e+02,-1.13270e+01,2.70000e+02,-9.96614e+00,
