Export File Created with QBlade v0.96 64bit on 09.07.2020 at 19:00:42
_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.10 ua,_TSR4.5 solidity=0.10 ua,_TSR4.5 solidity=0.14 6panel,_TSR4.5 solidity=0.14 6panel,_TSR4.5 solidity=0.14 6panel UAVL,_TSR4.5 solidity=0.14 6panel UAVL,_TSR4.5 solidity=0.14 ua 4-2,_TSR4.5 solidity=0.14 ua 4-2,
Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],
2.10000e+02,-7.68120e+00,2.10000e+02,-7.94100e+00,2.10000e+02,-6.17911e+00,2.10000e+02,-6.74170e+00,2.10000e+02,-7.03157e+00,
2.15000e+02,-7.73935e+00,2.15000e+02,-8.54148e+00,2.15000e+02,-7.15769e+00,2.15000e+02,-7.51106e+00,2.15000e+02,-7.68207e+00,
2.20000e+02,-8.13332e+00,2.20000e+02,-1.07745e+01,2.20000e+02,-8.47124e+00,2.20000e+02,-8.02094e+00,2.20000e+02,-8.03764e+00,
2.25000e+02,-9.73982e+00,2.25000e+02,-9.52716e+00,2.25000e+02,-8.80647e+00,2.25000e+02,-8.24654e+00,2.25000e+02,-1.02804e+01,
2.30000e+02,-1.01562e+01,2.30000e+02,-9.54246e+00,2.30000e+02,-9.95683e+00,2.30000e+02,-9.86566e+00,2.30000e+02,-1.02525e+01,
2.35000e+02,-1.05210e+01,2.35000e+02,-1.04704e+01,2.35000e+02,-1.11473e+01,2.35000e+02,-9.93402e+00,2.35000e+02,-1.01931e+01,
2.40000e+02,-1.08533e+01,2.40000e+02,-1.01469e+01,2.40000e+02,-1.07681e+01,2.40000e+02,-9.83490e+00,2.40000e+02,-1.02600e+01,
2.45000e+02,-1.22121e+01,2.45000e+02,-1.96987e+01,2.45000e+02,-1.10145e+01,2.45000e+02,-1.02284e+01,2.45000e+02,-1.04516e+01,
2.50000e+02,-1.33077e+01,2.50000e+02,-1.63657e+01,2.50000e+02,-1.12406e+01,2.50000e+02,-1.03071e+01,2.50000e+02,-1.06986e+01,
2.55000e+02,-1.35713e+01,2.55000e+02,-1.44001e+01,2.55000e+02,-1.14058e+01,2.55000e+02,-1.24664e+01,2.55000e+02,-1.09726e+01,
2.60000e+02,-1.31759e+01,2.60000e+02,-1.36047e+01,2.60000e+02,-1.15598e+01,2.60000e+02,-1.22095e+01,2.60000e+02,-1.10192e+01,
2.65000e+02,-1.09949e+01,2.65000e+02,-1.09217e+01,2.65000e+02,-1.06216e+01,2.65000e+02,-1.30883e+01,2.65000e+02,-1.09075e+01,
2.70000e+02,-1.15047e+01,2.70000e+02,-1.19998e+01,2.70000e+02,-7.44346e+00,2.70000e+02,-1.08110e+01,2.70000e+02,-1.02307e+01,
2.75000e+02,-1.10040e+01,2.75000e+02,-1.01441e+01,2.75000e+02,-9.80725e+00,2.75000e+02,-1.01475e+01,2.75000e+02,-1.03601e+01,
2.80000e+02,-1.06108e+01,2.80000e+02,-9.87820e+00,2.80000e+02,-1.04620e+01,2.80000e+02,-1.03404e+01,2.80000e+02,-1.03758e+01,
2.85000e+02,-1.01902e+01,2.85000e+02,-9.20269e+00,2.85000e+02,-1.01577e+01,2.85000e+02,-1.01632e+01,2.85000e+02,-9.88824e+00,
2.90000e+02,-9.72029e+00,2.90000e+02,-7.71598e+00,2.90000e+02,-9.80151e+00,2.90000e+02,-9.90803e+00,2.90000e+02,-9.71090e+00,
2.95000e+02,-9.33870e+00,2.95000e+02,-8.87761e+00,2.95000e+02,-9.48839e+00,2.95000e+02,-9.58290e+00,2.95000e+02,-9.37625e+00,
3.00000e+02,-9.23586e+00,3.00000e+02,-8.65281e+00,3.00000e+02,-9.15144e+00,3.00000e+02,-9.19732e+00,3.00000e+02,-9.05355e+00,
3.05000e+02,-8.68111e+00,3.05000e+02,-8.60709e+00,3.05000e+02,-8.71386e+00,3.05000e+02,-8.59013e+00,3.05000e+02,-8.66065e+00,
3.10000e+02,-7.95449e+00,3.10000e+02,-7.48696e+00,3.10000e+02,-7.93588e+00,3.10000e+02,-7.23261e+00,3.10000e+02,-8.06980e+00,
3.15000e+02,-7.73539e+00,3.15000e+02,-6.99223e+00,3.15000e+02,-7.40481e+00,3.15000e+02,-8.56005e+00,3.15000e+02,-7.62754e+00,
3.20000e+02,-5.48962e+00,3.20000e+02,-5.76846e+00,3.20000e+02,-6.69579e+00,3.20000e+02,-7.61135e+00,3.20000e+02,-7.28373e+00,
3.25000e+02,-6.07476e+00,3.25000e+02,-5.76830e+00,3.25000e+02,-5.04819e+00,3.25000e+02,-5.64864e+00,3.25000e+02,-5.63975e+00,
3.30000e+02,-5.75908e+00,3.30000e+02,-5.73985e+00,3.30000e+02,-5.47674e+00,3.30000e+02,-5.49888e+00,3.30000e+02,-5.11804e+00,
3.35000e+02,-5.38680e+00,3.35000e+02,-4.71134e+00,3.35000e+02,-5.30804e+00,3.35000e+02,-5.36546e+00,3.35000e+02,-5.24284e+00,
3.40000e+02,-4.44751e+00,3.40000e+02,-3.91058e+00,3.40000e+02,-4.59275e+00,3.40000e+02,-4.66306e+00,3.40000e+02,-4.99449e+00,
3.45000e+02,-4.27477e+00,3.45000e+02,-4.04192e+00,3.45000e+02,-4.33024e+00,3.45000e+02,-3.85078e+00,3.45000e+02,-4.62169e+00,
3.50000e+02,-3.35790e+00,3.50000e+02,-3.20026e+00,3.50000e+02,-3.94806e+00,3.50000e+02,-3.86950e+00,3.50000e+02,-4.16378e+00,
3.55000e+02,-2.85692e+00,3.55000e+02,-2.69302e+00,3.55000e+02,-3.29813e+00,3.55000e+02,-3.19525e+00,3.55000e+02,-3.51541e+00,
0.00000e+00,-2.09582e+00,0.00000e+00,-1.88261e+00,0.00000e+00,-2.69612e+00,0.00000e+00,-2.64250e+00,0.00000e+00,-2.92460e+00,
5.00000e+00,-1.29158e+00,5.00000e+00,-1.11513e+00,5.00000e+00,-1.98735e+00,5.00000e+00,-1.93537e+00,5.00000e+00,-2.07950e+00,
1.00000e+01,-4.64863e-01,1.00000e+01,-4.36831e-01,1.00000e+01,-1.20754e+00,1.00000e+01,-1.17764e+00,1.00000e+01,-1.22378e+00,
1.50000e+01,4.08667e-01,1.50000e+01,3.99524e-01,1.50000e+01,-3.98858e-01,1.50000e+01,-3.83169e-01,1.50000e+01,-5.03209e-01,
2.00000e+01,1.30318e+00,2.00000e+01,1.28647e+00,2.00000e+01,4.33363e-01,2.00000e+01,4.42329e-01,2.00000e+01,3.72101e-01,
2.50000e+01,2.06518e+00,2.50000e+01,2.03885e+00,2.50000e+01,1.28594e+00,2.50000e+01,1.28490e+00,2.50000e+01,1.27819e+00,
3.00000e+01,2.80845e+00,3.00000e+01,2.76121e+00,3.00000e+01,2.05909e+00,3.00000e+01,2.05219e+00,3.00000e+01,2.05217e+00,
3.50000e+01,3.53698e+00,3.50000e+01,3.47209e+00,3.50000e+01,2.77050e+00,3.50000e+01,2.76786e+00,3.50000e+01,2.76754e+00,
4.00000e+01,4.28494e+00,4.00000e+01,4.21225e+00,4.00000e+01,3.45531e+00,4.00000e+01,3.45526e+00,4.00000e+01,3.45549e+00,
4.50000e+01,5.04393e+00,4.50000e+01,4.94265e+00,4.50000e+01,4.14413e+00,4.50000e+01,4.14249e+00,4.50000e+01,4.14142e+00,
5.00000e+01,5.76427e+00,5.00000e+01,5.65172e+00,5.00000e+01,4.83830e+00,5.00000e+01,4.83334e+00,5.00000e+01,4.82707e+00,
5.50000e+01,6.42884e+00,5.50000e+01,6.29429e+00,5.50000e+01,5.49717e+00,5.50000e+01,5.48693e+00,5.50000e+01,5.50852e+00,
6.00000e+01,7.05114e+00,6.00000e+01,6.89567e+00,6.00000e+01,6.11126e+00,6.00000e+01,6.09392e+00,6.00000e+01,6.11688e+00,
6.50000e+01,7.62350e+00,6.50000e+01,7.29167e+00,6.50000e+01,6.66791e+00,6.50000e+01,6.65407e+00,6.50000e+01,6.67291e+00,
7.00000e+01,8.13438e+00,7.00000e+01,7.79093e+00,7.00000e+01,7.17970e+00,7.00000e+01,7.10642e+00,7.00000e+01,7.12684e+00,
7.50000e+01,8.58506e+00,7.50000e+01,8.06117e+00,7.50000e+01,7.62594e+00,7.50000e+01,7.44479e+00,7.50000e+01,7.47343e+00,
8.00000e+01,8.97126e+00,8.00000e+01,8.41678e+00,8.00000e+01,8.00346e+00,8.00000e+01,7.75006e+00,8.00000e+01,7.73465e+00,
8.50000e+01,9.28580e+00,8.50000e+01,8.72862e+00,8.50000e+01,8.31073e+00,8.50000e+01,7.92794e+00,8.50000e+01,7.94851e+00,
9.00000e+01,9.52623e+00,9.00000e+01,8.99731e+00,9.00000e+01,8.53780e+00,9.00000e+01,8.18445e+00,9.00000e+01,8.21761e+00,
9.50000e+01,9.68767e+00,9.50000e+01,9.23992e+00,9.50000e+01,8.68428e+00,9.50000e+01,8.31198e+00,9.50000e+01,8.40410e+00,
1.00000e+02,9.75947e+00,1.00000e+02,9.38098e+00,1.00000e+02,8.74494e+00,1.00000e+02,8.42262e+00,1.00000e+02,8.45826e+00,
1.05000e+02,9.74015e+00,1.05000e+02,9.44448e+00,1.05000e+02,8.71340e+00,1.05000e+02,8.41936e+00,1.05000e+02,8.54767e+00,
1.10000e+02,9.62332e+00,1.10000e+02,9.42652e+00,1.10000e+02,8.58657e+00,1.10000e+02,8.45658e+00,1.10000e+02,8.39915e+00,
1.15000e+02,9.40358e+00,1.15000e+02,9.28866e+00,1.15000e+02,8.35779e+00,1.15000e+02,8.17071e+00,1.15000e+02,8.34902e+00,
1.20000e+02,9.07797e+00,1.20000e+02,8.97770e+00,1.20000e+02,8.02135e+00,1.20000e+02,7.98013e+00,1.20000e+02,7.99685e+00,
1.25000e+02,8.64623e+00,1.25000e+02,8.56549e+00,1.25000e+02,7.57601e+00,1.25000e+02,7.55752e+00,1.25000e+02,7.62574e+00,
1.30000e+02,8.09862e+00,1.30000e+02,8.15217e+00,1.30000e+02,7.01404e+00,1.30000e+02,7.11213e+00,1.30000e+02,7.08862e+00,
1.35000e+02,7.43684e+00,1.35000e+02,7.47405e+00,1.35000e+02,6.33766e+00,1.35000e+02,6.49858e+00,1.35000e+02,6.51172e+00,
1.40000e+02,6.65346e+00,1.40000e+02,6.79490e+00,1.40000e+02,5.55894e+00,1.40000e+02,5.75978e+00,1.40000e+02,5.75979e+00,
1.45000e+02,5.76889e+00,1.45000e+02,5.83950e+00,1.45000e+02,4.65951e+00,1.45000e+02,4.80901e+00,1.45000e+02,4.80806e+00,
1.50000e+02,4.79495e+00,1.50000e+02,4.86486e+00,1.50000e+02,3.68659e+00,1.50000e+02,3.80440e+00,1.50000e+02,3.81370e+00,
1.55000e+02,3.71489e+00,1.55000e+02,3.75173e+00,1.55000e+02,2.67355e+00,1.55000e+02,2.77992e+00,1.55000e+02,2.79247e+00,
1.60000e+02,2.60290e+00,1.60000e+02,2.66129e+00,1.60000e+02,1.63339e+00,1.60000e+02,1.75211e+00,1.60000e+02,1.77578e+00,
1.65000e+02,1.51235e+00,1.65000e+02,1.63102e+00,1.65000e+02,5.11980e-01,1.65000e+02,6.58963e-01,1.65000e+02,6.93460e-01,
1.70000e+02,3.42308e-01,1.70000e+02,5.22268e-01,1.70000e+02,-7.16341e-01,1.70000e+02,-5.43391e-01,1.70000e+02,-4.98162e-01,
1.75000e+02,-9.22468e-01,1.75000e+02,-6.88482e-01,1.75000e+02,-1.97647e+00,1.75000e+02,-1.77210e+00,1.75000e+02,-1.76304e+00,
1.80000e+02,-2.20916e+00,1.80000e+02,-1.98789e+00,1.80000e+02,-3.11992e+00,1.80000e+02,-2.89622e+00,1.80000e+02,-2.95475e+00,
1.85000e+02,-3.35256e+00,1.85000e+02,-3.21530e+00,1.85000e+02,-4.26628e+00,1.85000e+02,-4.03763e+00,1.85000e+02,-4.12205e+00,
1.90000e+02,-4.41954e+00,1.90000e+02,-4.20433e+00,1.90000e+02,-5.26581e+00,1.90000e+02,-5.15534e+00,1.90000e+02,-5.19674e+00,
1.95000e+02,-5.54619e+00,1.95000e+02,-5.36728e+00,1.95000e+02,-6.14423e+00,1.95000e+02,-6.09818e+00,1.95000e+02,-6.05177e+00,
2.00000e+02,-6.50426e+00,2.00000e+02,-6.40982e+00,2.00000e+02,-6.80894e+00,2.00000e+02,-6.80586e+00,2.00000e+02,-6.66808e+00,
2.05000e+02,-7.18374e+00,2.05000e+02,-7.33362e+00,2.05000e+02,-7.02061e+00,2.05000e+02,-6.67740e+00,2.05000e+02,-6.55477e+00,
2.10000e+02,-7.64796e+00,2.10000e+02,-7.98544e+00,2.10000e+02,-5.55242e+00,2.10000e+02,-5.75126e+00,2.10000e+02,-6.22196e+00,
2.15000e+02,-7.60116e+00,2.15000e+02,-8.12201e+00,2.15000e+02,-6.30484e+00,2.15000e+02,-6.75810e+00,2.15000e+02,-7.19065e+00,
2.20000e+02,-7.80411e+00,2.20000e+02,-8.92930e+00,2.20000e+02,-7.62128e+00,2.20000e+02,-8.05103e+00,2.20000e+02,-7.87126e+00,
2.25000e+02,-9.43917e+00,2.25000e+02,-7.34526e+00,2.25000e+02,-7.97196e+00,2.25000e+02,-8.12052e+00,2.25000e+02,-7.71267e+00,
2.30000e+02,-1.01979e+01,2.30000e+02,-9.80055e+00,2.30000e+02,-8.13275e+00,2.30000e+02,-8.46707e+00,2.30000e+02,-8.11111e+00,
2.35000e+02,-1.05616e+01,2.35000e+02,-1.03760e+01,2.35000e+02,-8.76221e+00,2.35000e+02,-8.68235e+00,2.35000e+02,-1.02338e+01,
2.40000e+02,-1.10474e+01,2.40000e+02,-1.07944e+01,2.40000e+02,-9.74590e+00,2.40000e+02,-8.86426e+00,2.40000e+02,-1.11690e+01,
2.45000e+02,-1.16576e+01,2.45000e+02,-1.08959e+01,2.45000e+02,-1.07260e+01,2.45000e+02,-1.15671e+01,2.45000e+02,-1.06633e+01,
2.50000e+02,-1.25988e+01,2.50000e+02,-1.09540e+01,2.50000e+02,-1.14031e+01,2.50000e+02,-9.60712e+00,2.50000e+02,-8.29196e+00,
2.55000e+02,-1.38975e+01,2.55000e+02,-1.08585e+01,2.55000e+02,-1.13946e+01,2.55000e+02,-6.38631e+00,2.55000e+02,-1.14123e+01,
2.60000e+02,-1.18354e+01,2.60000e+02,-1.07463e+01,2.60000e+02,-1.12510e+01,2.60000e+02,-6.50111e+00,2.60000e+02,-1.25487e+01,
2.65000e+02,-4.65155e+00,2.65000e+02,-1.09529e+01,2.65000e+02,-1.09301e+01,2.65000e+02,-4.38982e+00,2.65000e+02,-1.35936e+01,
2.70000e+02,-8.09313e+00,2.70000e+02,-1.38868e+01,2.70000e+02,-1.09038e+01,2.70000e+02,2.09350e-01,2.70000e+02,-1.33845e+01,
2.75000e+02,-9.85312e+00,2.75000e+02,-8.91673e+00,2.75000e+02,-1.04024e+01,2.75000e+02,-1.84621e+01,2.75000e+02,-1.27957e+01,
2.80000e+02,-1.02618e+01,2.80000e+02,-1.24179e+01,2.80000e+02,-9.11457e+00,2.80000e+02,-1.36974e+01,2.80000e+02,-1.20440e+01,
2.85000e+02,-9.66858e+00,2.85000e+02,-1.87740e+01,2.85000e+02,-8.81379e+00,2.85000e+02,-1.10223e+01,2.85000e+02,-1.02494e+01,
2.90000e+02,-9.28399e+00,2.90000e+02,-2.23328e+00,2.90000e+02,-9.36461e+00,2.90000e+02,-8.65526e+00,2.90000e+02,-6.51310e+00,
2.95000e+02,-9.18178e+00,2.95000e+02,-5.04110e+00,2.95000e+02,-9.98860e+00,2.95000e+02,-7.52773e+00,2.95000e+02,-7.32992e+00,
3.00000e+02,-9.07546e+00,3.00000e+02,-9.06269e+00,3.00000e+02,-8.97268e+00,3.00000e+02,-8.56793e+00,3.00000e+02,-8.51889e+00,
3.05000e+02,-7.75687e+00,3.05000e+02,-9.32033e+00,3.05000e+02,-7.88989e+00,3.05000e+02,-7.72116e+00,3.05000e+02,-6.99547e+00,
3.10000e+02,-7.52424e+00,3.10000e+02,-8.45180e+00,3.10000e+02,-7.01415e+00,3.10000e+02,-6.64221e+00,3.10000e+02,-5.89263e+00,
3.15000e+02,-7.50756e+00,3.15000e+02,-7.74056e+00,3.15000e+02,-6.79292e+00,3.15000e+02,-7.23726e+00,3.15000e+02,-6.76698e+00,
3.20000e+02,-5.31287e+00,3.20000e+02,-6.21756e+00,3.20000e+02,-6.60640e+00,3.20000e+02,-7.23363e+00,3.20000e+02,-6.94879e+00,
3.25000e+02,-5.94399e+00,3.25000e+02,-6.23305e+00,3.25000e+02,-5.25854e+00,3.25000e+02,-5.64188e+00,3.25000e+02,-5.61949e+00,
3.30000e+02,-5.64871e+00,3.30000e+02,-6.06826e+00,3.30000e+02,-4.79841e+00,3.30000e+02,-4.98487e+00,3.30000e+02,-4.73661e+00,
3.35000e+02,-5.34412e+00,3.35000e+02,-5.80438e+00,3.35000e+02,-5.14898e+00,3.35000e+02,-5.16337e+00,3.35000e+02,-4.92240e+00,
3.40000e+02,-4.47890e+00,3.40000e+02,-4.39363e+00,3.40000e+02,-4.60840e+00,3.40000e+02,-4.65451e+00,3.40000e+02,-4.92652e+00,
3.45000e+02,-4.28772e+00,3.45000e+02,-4.34739e+00,3.45000e+02,-4.29706e+00,3.45000e+02,-4.32278e+00,3.45000e+02,-4.00598e+00,
3.50000e+02,-3.33993e+00,3.50000e+02,-3.45635e+00,3.50000e+02,-3.92812e+00,3.50000e+02,-3.99843e+00,3.50000e+02,-3.86755e+00,
3.55000e+02,-2.85904e+00,3.55000e+02,-2.89371e+00,3.55000e+02,-3.37535e+00,3.55000e+02,-3.31992e+00,3.55000e+02,-3.38254e+00,
0.00000e+00,-2.10716e+00,0.00000e+00,-2.04106e+00,0.00000e+00,-2.73143e+00,0.00000e+00,-2.64241e+00,0.00000e+00,-2.74989e+00,
5.00000e+00,-1.30756e+00,5.00000e+00,-1.22627e+00,5.00000e+00,-2.01838e+00,5.00000e+00,-1.97352e+00,5.00000e+00,-2.14487e+00,
1.00000e+01,-4.85466e-01,1.00000e+01,-5.84775e-01,1.00000e+01,-1.22370e+00,1.00000e+01,-1.18190e+00,1.00000e+01,-1.26945e+00,
1.50000e+01,3.91075e-01,1.50000e+01,2.69216e-01,1.50000e+01,-4.26118e-01,1.50000e+01,-3.84961e-01,1.50000e+01,-3.63057e-01,
2.00000e+01,1.29092e+00,2.00000e+01,1.19604e+00,2.00000e+01,4.01532e-01,2.00000e+01,4.44758e-01,2.00000e+01,4.04835e-01,
2.50000e+01,2.07301e+00,2.50000e+01,1.97872e+00,2.50000e+01,1.25423e+00,2.50000e+01,1.27423e+00,2.50000e+01,1.31866e+00,
3.00000e+01,2.81274e+00,3.00000e+01,2.71887e+00,3.00000e+01,2.03890e+00,3.00000e+01,2.01719e+00,3.00000e+01,2.07511e+00,
3.50000e+01,3.53994e+00,3.50000e+01,3.43612e+00,3.50000e+01,2.76712e+00,3.50000e+01,2.72308e+00,3.50000e+01,2.79121e+00,
4.00000e+01,4.28326e+00,4.00000e+01,4.17092e+00,4.00000e+01,3.46124e+00,4.00000e+01,3.41174e+00,4.00000e+01,3.47581e+00,
4.50000e+01,5.03781e+00,4.50000e+01,4.90731e+00,4.50000e+01,4.15140e+00,4.50000e+01,4.10390e+00,4.50000e+01,4.16027e+00,
5.00000e+01,5.75585e+00,5.00000e+01,5.62292e+00,5.00000e+01,4.84679e+00,5.00000e+01,4.80022e+00,5.00000e+01,4.84347e+00,
5.50000e+01,6.42025e+00,5.50000e+01,6.27606e+00,5.50000e+01,5.51209e+00,5.50000e+01,5.46416e+00,5.50000e+01,5.50983e+00,
6.00000e+01,7.04392e+00,6.00000e+01,6.88074e+00,6.00000e+01,6.12320e+00,6.00000e+01,6.06482e+00,6.00000e+01,6.11209e+00,
6.50000e+01,7.61319e+00,6.50000e+01,7.28614e+00,6.50000e+01,6.68080e+00,6.50000e+01,6.62787e+00,6.50000e+01,6.67402e+00,
7.00000e+01,8.12374e+00,7.00000e+01,7.77520e+00,7.00000e+01,7.19053e+00,7.00000e+01,7.08713e+00,7.00000e+01,7.12716e+00,
7.50000e+01,8.57518e+00,7.50000e+01,8.05454e+00,7.50000e+01,7.63808e+00,7.50000e+01,7.42698e+00,7.50000e+01,7.48505e+00,
8.00000e+01,8.96336e+00,8.00000e+01,8.39655e+00,8.00000e+01,8.01896e+00,8.00000e+01,7.75291e+00,8.00000e+01,7.74454e+00,
8.50000e+01,9.27844e+00,8.50000e+01,8.71976e+00,8.50000e+01,8.32645e+00,8.50000e+01,7.91149e+00,8.50000e+01,7.96101e+00,
9.00000e+01,9.52028e+00,9.00000e+01,8.95539e+00,9.00000e+01,8.55251e+00,9.00000e+01,8.16322e+00,9.00000e+01,8.24155e+00,
9.50000e+01,9.68013e+00,9.50000e+01,9.23854e+00,9.50000e+01,8.69934e+00,9.50000e+01,8.33175e+00,9.50000e+01,8.42665e+00,
1.00000e+02,9.75232e+00,1.00000e+02,9.32733e+00,1.00000e+02,8.75906e+00,1.00000e+02,8.41616e+00,1.00000e+02,8.46057e+00,
1.05000e+02,9.73249e+00,1.05000e+02,9.40356e+00,1.05000e+02,8.72567e+00,1.05000e+02,8.42351e+00,1.05000e+02,8.56838e+00,
1.10000e+02,9.61519e+00,1.10000e+02,9.36253e+00,1.10000e+02,8.59425e+00,1.10000e+02,8.34285e+00,1.10000e+02,8.39665e+00,
1.15000e+02,9.39540e+00,1.15000e+02,9.24835e+00,1.15000e+02,8.36068e+00,1.15000e+02,8.26592e+00,1.15000e+02,8.36212e+00,
1.20000e+02,9.07198e+00,1.20000e+02,8.94555e+00,1.20000e+02,8.01866e+00,1.20000e+02,7.97733e+00,1.20000e+02,7.97448e+00,
1.25000e+02,8.63987e+00,1.25000e+02,8.55799e+00,1.25000e+02,7.56653e+00,1.25000e+02,7.55920e+00,1.25000e+02,7.61011e+00,
1.30000e+02,8.09383e+00,1.30000e+02,8.12371e+00,1.30000e+02,7.00319e+00,1.30000e+02,7.09720e+00,1.30000e+02,7.10861e+00,
1.35000e+02,7.42960e+00,1.35000e+02,7.44716e+00,1.35000e+02,6.32569e+00,1.35000e+02,6.47278e+00,1.35000e+02,6.54488e+00,
1.40000e+02,6.64781e+00,1.40000e+02,6.75803e+00,1.40000e+02,5.53412e+00,1.40000e+02,5.71771e+00,1.40000e+02,5.78587e+00,
1.45000e+02,5.76326e+00,1.45000e+02,5.81063e+00,1.45000e+02,4.63925e+00,1.45000e+02,4.75420e+00,1.45000e+02,4.85650e+00,
1.50000e+02,4.78818e+00,1.50000e+02,4.83024e+00,1.50000e+02,3.64250e+00,1.50000e+02,3.74054e+00,1.50000e+02,3.84931e+00,
1.55000e+02,3.70571e+00,1.55000e+02,3.71668e+00,1.55000e+02,2.63316e+00,1.55000e+02,2.71435e+00,1.55000e+02,2.81639e+00,
1.60000e+02,2.59156e+00,1.60000e+02,2.62304e+00,1.60000e+02,1.58548e+00,1.60000e+02,1.68575e+00,1.60000e+02,1.78294e+00,
1.65000e+02,1.49887e+00,1.65000e+02,1.59022e+00,1.65000e+02,4.69640e-01,1.65000e+02,5.93255e-01,1.65000e+02,6.86059e-01,
1.70000e+02,3.25582e-01,1.70000e+02,4.70294e-01,1.70000e+02,-7.57443e-01,1.70000e+02,-5.97034e-01,1.70000e+02,-5.17875e-01,
1.75000e+02,-9.42753e-01,1.75000e+02,-7.50002e-01,1.75000e+02,-2.01305e+00,1.75000e+02,-1.81594e+00,1.75000e+02,-1.75683e+00,
1.80000e+02,-2.22916e+00,1.80000e+02,-2.05772e+00,1.80000e+02,-3.16813e+00,1.80000e+02,-2.95123e+00,1.80000e+02,-2.91492e+00,
1.85000e+02,-3.33546e+00,1.85000e+02,-3.29247e+00,1.85000e+02,-4.30804e+00,1.85000e+02,-4.11246e+00,1.85000e+02,-4.08923e+00,
1.90000e+02,-4.38146e+00,1.90000e+02,-4.14510e+00,1.90000e+02,-5.31342e+00,1.90000e+02,-5.24625e+00,1.90000e+02,-5.17508e+00,
1.95000e+02,-5.50257e+00,1.95000e+02,-5.32935e+00,1.95000e+02,-6.20177e+00,1.95000e+02,-6.21022e+00,1.95000e+02,-6.02300e+00,
2.00000e+02,-6.45418e+00,2.00000e+02,-6.43996e+00,2.00000e+02,-6.87681e+00,2.00000e+02,-6.90791e+00,2.00000e+02,-6.62408e+00,
2.05000e+02,-7.08539e+00,2.05000e+02,-7.29138e+00,2.05000e+02,-6.30334e+00,2.05000e+02,-6.75134e+00,2.05000e+02,-6.66004e+00,
2.10000e+02,-7.41379e+00,2.10000e+02,-7.81603e+00,2.10000e+02,-6.21376e+00,2.10000e+02,-6.31721e+00,2.10000e+02,-6.61016e+00,
2.15000e+02,-7.38271e+00,2.15000e+02,-8.17993e+00,2.15000e+02,-7.16488e+00,2.15000e+02,-7.20670e+00,2.15000e+02,-7.16727e+00,
2.20000e+02,-8.51841e+00,2.20000e+02,-8.33539e+00,2.20000e+02,-7.97436e+00,2.20000e+02,-7.94748e+00,2.20000e+02,-7.79627e+00,
2.25000e+02,-9.46145e+00,2.25000e+02,-7.14955e+00,2.25000e+02,-7.96839e+00,2.25000e+02,-8.35830e+00,2.25000e+02,-7.87152e+00,
2.30000e+02,-9.53036e+00,2.30000e+02,-8.96273e+00,2.30000e+02,-7.88048e+00,2.30000e+02,-8.68259e+00,2.30000e+02,-8.18029e+00,
2.35000e+02,-9.64724e+00,2.35000e+02,-9.47564e+00,2.35000e+02,-8.60911e+00,2.35000e+02,-8.60156e+00,2.35000e+02,-9.55029e+00,
2.40000e+02,-1.01861e+01,2.40000e+02,-1.03102e+01,2.40000e+02,-1.01888e+01,2.40000e+02,-7.37921e+00,2.40000e+02,-1.20681e+01,
2.45000e+02,-1.19137e+01,2.45000e+02,-1.06020e+01,2.45000e+02,-1.12983e+01,2.45000e+02,-5.78033e+00,2.45000e+02,-1.15042e+01,
2.50000e+02,-1.35805e+01,2.50000e+02,-1.10650e+01,2.50000e+02,-1.14829e+01,2.50000e+02,-9.35271e+00,2.50000e+02,-9.04268e+00,
2.55000e+02,-1.42240e+01,2.55000e+02,-1.13294e+01,2.55000e+02,-1.13534e+01,2.55000e+02,-1.06539e+01,2.55000e+02,-6.54495e+00,
2.60000e+02,-1.02987e+01,2.60000e+02,-1.17900e+01,2.60000e+02,-1.15410e+01,2.60000e+02,-1.04634e+01,2.60000e+02,-6.79019e+00,
2.65000e+02,-7.90336e+00,2.65000e+02,-1.20178e+01,2.65000e+02,-1.15348e+01,2.65000e+02,-1.15180e+01,2.65000e+02,-9.86186e+00,
2.70000e+02,-1.01615e+01,2.70000e+02,-1.23459e+01,2.70000e+02,-1.14289e+01,2.70000e+02,-1.10274e+01,2.70000e+02,-4.68492e+00,
2.75000e+02,-9.99403e+00,2.75000e+02,-1.05639e+01,2.75000e+02,-1.08020e+01,2.75000e+02,-9.44721e+00,2.75000e+02,-1.00981e+01,
2.80000e+02,-9.49068e+00,2.80000e+02,-1.07182e+01,2.80000e+02,-1.04440e+01,2.80000e+02,-8.51579e+00,2.80000e+02,-1.36493e+01,
2.85000e+02,-9.31778e+00,2.85000e+02,-9.04018e+00,2.85000e+02,-9.25909e+00,2.85000e+02,-8.42184e+00,2.85000e+02,-1.28982e+01,
2.90000e+02,-9.21753e+00,2.90000e+02,-2.62368e+00,2.90000e+02,-7.22004e+00,2.90000e+02,-8.39610e+00,2.90000e+02,-9.34413e+00,
